Date,Advance_Decline_Ratio,MA20_Strength,Market_Momentum,Participation_Rate,Extreme_Move_Ratio,Extreme_Momentum_Bias,Extreme_Volatility_Indicator,Price_Volatility_Ratio,Trend_Strength,Advance_Decline_Ratio_lag1,MA20_Strength_lag1,Market_Momentum_lag1,Participation_Rate_lag1,Extreme_Move_Ratio_lag1,Extreme_Momentum_Bias_lag1,Momentum_Change_5d,Breadth_Acceleration,Extreme_Momentum_Change,Extreme_Move_Acceleration
2025-12-11,0.2876820724517809,0.18837675350701402,-0.6232464929859719,0.02004008016032064,0.002002002670673077,-0.002006018726865741,1.9945836154366965,1.2219326917965398,-0.015936434811486766,1.3217558399823195,0.20841683366733466,-0.5831663326653307,0.026052104208416832,0.0,0.0,-0.20440881763527052,-0.426829268292683,-0.002004008016032064,0.0
2025-12-12,2.4849066497880004,0.25250501002004005,-0.49498997995991983,0.02004008016032064,0.0,0.0,2.4000000000000004,1.3529120119077516,-0.009412883398327354,0.2876820724517809,0.18837675350701402,-0.6232464929859719,0.02004008016032064,0.002002002670673077,-0.002006018726865741,-0.09619238476953906,0.5180722891566263,0.0,-1.0
2025-12-16,2.302585092994046,0.4028056112224449,-0.19438877755511022,0.01603206412825651,0.002002002670673077,0.002002002670673077,1.333333333333334,0.8661372572417881,-0.0013664300402950191,2.9444389791664403,0.38276553106212424,-0.23446893787575152,0.03406813627254509,0.0,0.0,0.47294589178356716,1.1382978723404258,0.004008016032064128,0.0
2025-12-19,1.2039728043259361,0.2925851703406814,-0.4148296593186373,0.01603206412825651,0.002002002670673077,0.002002002670673077,1.6000000000000008,0.909376095386236,-0.00880698052043094,0.5108256237659907,0.28857715430861725,-0.4228456913827655,0.01603206412825651,0.0,0.0,0.08016032064128253,-0.2736318407960199,0.002004008016032064,0.0
2025-12-22,2.6026896854443837,0.4148296593186373,-0.17034068136272545,0.050100200400801605,0.002002002670673077,0.002002002670673077,2.000000000000001,0.9250226528082907,-0.0007192231405876992,1.2039728043259361,0.2925851703406814,-0.4148296593186373,0.01603206412825651,0.002002002670673077,0.002002002670673077,0.06412825651302606,0.2469879518072291,0.002004008016032064,3.0
2025-12-23,1.55814461804655,0.5250501002004008,0.050100200400801605,0.03406813627254509,0.002002002670673077,0.002002002670673077,1.7142857142857149,1.102231514337701,0.006893402963193518,2.6026896854443837,0.4148296593186373,-0.17034068136272545,0.050100200400801605,0.002002002670673077,0.002002002670673077,0.24448897795591182,0.8194444444444442,0.0,3.0
2025-12-24,1.6094379124341003,0.591182364729459,0.18236472945891782,0.01603206412825651,0.002002002670673077,0.002002002670673077,2.0000000000000004,0.8424485274666551,0.0075432638297614485,1.55814461804655,0.5250501002004008,0.050100200400801605,0.03406813627254509,0.002002002670673077,0.002002002670673077,0.5170340681362725,1.0205479452054793,0.002004008016032064,0.0
2025-12-26,2.0794415416798357,0.5711422845691383,0.14228456913827656,0.012024048096192385,0.002002002670673077,0.002002002670673077,2.2222222222222223,0.8909574599016685,0.005872590370840314,1.6094379124341003,0.591182364729459,0.18236472945891782,0.01603206412825651,0.002002002670673077,0.002002002670673077,0.5651302605210421,0.37681159420289845,0.002004008016032064,0.0
2025-12-29,2.5649493574615367,0.5150300601202404,0.03006012024048096,0.022044088176352707,0.00798407434822054,0.00798407434822054,2.461538461538462,0.9976714851828391,0.003274742912293238,2.0794415416798357,0.5711422845691383,0.14228456913827656,0.012024048096192385,0.002002002670673077,0.002002002670673077,0.44488977955911824,-0.01908396946564883,0.0060120240480961915,3.0
2025-12-30,0.5877866649021191,0.456,-0.088,0.014,0.005982071677547464,0.005982071677547464,2.499437288983369,0.9132269987826395,-0.0003366553556711782,2.5649493574615367,0.5150300601202404,0.03006012024048096,0.022044088176352707,0.00798407434822054,0.00798407434822054,0.08234068136272546,-0.22866440677966104,0.003995991983967936,1.9940000000000002
2025-12-31,0.9985288301111271,0.45,-0.1,0.034,0.001998002662673056,0.001998002662673056,2.3521657250470818,0.38499347228009045,-0.0003628692157149338,0.5877866649021191,0.456,-0.088,0.014,0.005982071677547464,0.005982071677547464,-0.1501002004008016,-0.21210526315789469,-4.008016032063921e-06,-0.0019999999999998908
2026-01-02,2.0794415416798357,0.606,0.212,0.028,0.001998002662673056,0.001998002662673056,2.2212340188993887,0.9003526252498677,0.008095199184110058,0.9985288301111271,0.45,-0.1,0.034,0.001998002662673056,0.001998002662673056,0.02963527054108217,0.17663035019455253,-4.008016032063921e-06,-0.7505
2026-01-05,2.302585092994046,0.71,0.42,0.036,0.001998002662673056,-0.0020020026706730775,2.1040657257215094,1.100495999007385,0.016878667755870103,2.0794415416798357,0.606,0.212,0.028,0.001998002662673056,0.001998002662673056,0.27771543086172346,0.557017543859649,-0.0040040080160320644,-0.6666666666666667
2026-01-06,0.6286086594223741,0.7,0.4,0.026,0.001998002662673056,0.001998002662673056,1.3981787251075757,1.058086600962574,0.014488348626444436,2.302585092994046,0.71,0.42,0.036,0.001998002662673056,-0.0020020026706730775,0.3699398797595191,0.5555555555555554,-0.006016032064128256,0.0
2026-01-07,0.6931471805599453,0.638,0.276,0.016,0.0,0.0,0.8410407668808598,0.9778356101635821,0.012092480425268448,0.6286086594223741,0.7,0.4,0.026,0.001998002662673056,0.001998002662673056,0.364,0.05280528052805278,-0.006,-1.0
2026-01-08,2.3978952727983707,0.64,0.28,0.018,0.001998002662673056,-0.0020020026706730775,0.8411293721028236,1.133413773311597,0.01130433802840991,0.6931471805599453,0.638,0.276,0.016,0.0,0.0,0.38,-0.09859154929577463,-0.004,0.0
2026-01-09,0.04445176257083384,0.428,-0.144,0.042,0.0,0.0,0.6308470290771178,1.3935430219939984,-0.0032090576694898676,2.3978952727983707,0.64,0.28,0.018,0.001998002662673056,-0.0020020026706730775,-0.356,-0.38857142857142857,-0.002,-1.0
2026-01-13,0.6061358035703156,0.276,-0.448,0.018,0.0,0.0,0.22197508896797172,1.0904020048410128,-0.010388127406690595,0.09531017980432487,0.292,-0.416,0.018,0.0,0.0,-0.8480000000000001,-0.56875,-0.002,-1.0
2026-01-16,1.8718021769015913,0.316,-0.368,0.022,0.001998002662673056,-0.0020020026706730775,0.22199977755533332,1.138289039023713,-0.01081419890953772,1.6094379124341003,0.302,-0.396,0.016,0.0,0.0,-0.648,0.08219178082191791,0.0,3.0
